Index,YY,MM,DD,H,H_Price
22,2019,6,29,21,42.12
23,2019,6,29,22,42.11
24,2019,6,29,23,23.63
1,2019,6,30,0,22.24
2,2019,6,30,1,24.05
3,2019,6,30,2,23.74
4,2019,6,30,3,21.04
5,2019,6,30,4,17.13
6,2019,6,30,5,14.92
7,2019,6,30,6,10.16
8,2019,6,30,7,12.68
9,2019,6,30,8,15.03
10,2019,6,30,9,43.76
11,2019,6,30,10,41.98
12,2019,6,30,11,41.98
13,2019,6,30,12,41.98
14,2019,6,30,13,41.98
15,2019,6,30,14,52.91
16,2019,6,30,15,50.72
17,2019,6,30,16,49.31
18,2019,6,30,17,44.91
19,2019,6,30,18,44.88
20,2019,6,30,19,50.48
21,2019,6,30,20,53.35
22,2019,6,30,21,52.66
23,2019,6,30,22,22.49
24,2019,6,30,23,19.2
1,2019,7,1,0,4.33
2,2019,7,1,1,20.71
3,2019,7,1,2,19.82
4,2019,7,1,3,19.84
5,2019,7,1,4,20.56
6,2019,7,1,5,21.09
7,2019,7,1,6,24.07
8,2019,7,1,7,27.7
9,2019,7,1,8,51.2
10,2019,7,1,9,56.66
11,2019,7,1,10,59.92
12,2019,7,1,11,59.96
13,2019,7,1,12,68.09
14,2019,7,1,13,68.21
15,2019,7,1,14,68.16
16,2019,7,1,15,62.69
17,2019,7,1,16,51.29
18,2019,7,1,17,60.27
19,2019,7,1,18,57.58
20,2019,7,1,19,57.5
21,2019,7,1,20,56.45
22,2019,7,1,21,51.28
23,2019,7,1,22,55.55
24,2019,7,1,23,33.03
1,2019,7,2,0,26.08
2,2019,7,2,1,27.35
3,2019,7,2,2,24.09
4,2019,7,2,3,22.73
5,2019,7,2,4,21.53
6,2019,7,2,5,20.57
7,2019,7,2,6,23.09
8,2019,7,2,7,41.93
9,2019,7,2,8,51.15
10,2019,7,2,9,56
11,2019,7,2,10,54.44
12,2019,7,2,11,55.52
13,2019,7,2,12,55.36
14,2019,7,2,13,60.1
15,2019,7,2,14,58.01
16,2019,7,2,15,55.14
17,2019,7,2,16,53.49
18,2019,7,2,17,55.22
19,2019,7,2,18,53.05
20,2019,7,2,19,51.39
21,2019,7,2,20,49.75
22,2019,7,2,21,41.93
23,2019,7,2,22,36.33
24,2019,7,2,23,29.98
1,2019,7,3,0,27.61
2,2019,7,3,1,26.12
3,2019,7,3,2,25.7
4,2019,7,3,3,25.37
5,2019,7,3,4,25.15
6,2019,7,3,5,25.33
7,2019,7,3,6,26.73
8,2019,7,3,7,34.35
9,2019,7,3,8,42.17
10,2019,7,3,9,52.15
11,2019,7,3,10,51.02
12,2019,7,3,11,53.62
13,2019,7,3,12,50.39
14,2019,7,3,13,51.98
15,2019,7,3,14,49.91
16,2019,7,3,15,45.08
17,2019,7,3,16,52.61
18,2019,7,3,17,42.19
19,2019,7,3,18,41.83
20,2019,7,3,19,45.73
21,2019,7,3,20,48.64
22,2019,7,3,21,49.91
23,2019,7,3,22,36.59
24,2019,7,3,23,29.46
1,2019,7,4,0,27.59
2,2019,7,4,1,27.78
3,2019,7,4,2,27.29
4,2019,7,4,3,26.82
5,2019,7,4,4,26.98
6,2019,7,4,5,27.11
7,2019,7,4,6,28.07
8,2019,7,4,7,51.96
9,2019,7,4,8,56.78
10,2019,7,4,9,60.29
11,2019,7,4,10,60.38
12,2019,7,4,11,60.86
13,2019,7,4,12,59.42
14,2019,7,4,13,58.41
15,2019,7,4,14,56.66
16,2019,7,4,15,55.25
17,2019,7,4,16,56.2
18,2019,7,4,17,49.99
19,2019,7,4,18,50.87
20,2019,7,4,19,50.88
21,2019,7,4,20,54.9
22,2019,7,4,21,53.7
23,2019,7,4,22,42.01
24,2019,7,4,23,28.37
1,2019,7,5,0,27.26
2,2019,7,5,1,26.19
3,2019,7,5,2,25.84
4,2019,7,5,3,25.46
5,2019,7,5,4,25.52
6,2019,7,5,5,25.9
7,2019,7,5,6,26.76
8,2019,7,5,7,32.97
9,2019,7,5,8,45.72
10,2019,7,5,9,47.68
11,2019,7,5,10,49.42
12,2019,7,5,11,49.43
13,2019,7,5,12,42.26
14,2019,7,5,13,50.19
15,2019,7,5,14,45.78
16,2019,7,5,15,45.77
17,2019,7,5,16,43.95
18,2019,7,5,17,31.56
19,2019,7,5,18,34.51
20,2019,7,5,19,45.7
21,2019,7,5,20,41.99
22,2019,7,5,21,32.62
23,2019,7,5,22,33.07
24,2019,7,5,23,29.47
1,2019,7,6,0,28.56
2,2019,7,6,1,29.5
3,2019,7,6,2,28.54
4,2019,7,6,3,27.14
5,2019,7,6,4,27.03
6,2019,7,6,5,27.48
7,2019,7,6,6,28.06
8,2019,7,6,7,28.51
9,2019,7,6,8,29.03
10,2019,7,6,9,30.06
11,2019,7,6,10,30.25
12,2019,7,6,11,29.7
13,2019,7,6,12,28.53
14,2019,7,6,13,27.52
15,2019,7,6,14,27.17
16,2019,7,6,15,26.81
17,2019,7,6,16,32.01
18,2019,7,6,17,32.1
19,2019,7,6,18,32.98
20,2019,7,6,19,33.8
21,2019,7,6,20,34.53
22,2019,7,6,21,32.72
23,2019,7,6,22,33.33
24,2019,7,6,23,32.67
1,2019,7,7,0,28.39
2,2019,7,7,1,28.21
3,2019,7,7,2,25.98
4,2019,7,7,3,25.03
5,2019,7,7,4,24.27
6,2019,7,7,5,23.36
7,2019,7,7,6,24.11
8,2019,7,7,7,25.09
9,2019,7,7,8,25.7
10,2019,7,7,9,26.9
11,2019,7,7,10,28.01
12,2019,7,7,11,28.59
13,2019,7,7,12,28.42
14,2019,7,7,13,27.96
15,2019,7,7,14,27.74
16,2019,7,7,15,27
17,2019,7,7,16,26.99
18,2019,7,7,17,27.48
19,2019,7,7,18,28.17
20,2019,7,7,19,29.36
21,2019,7,7,20,31.17
22,2019,7,7,21,31.86
23,2019,7,7,22,35.01
24,2019,7,7,23,31.25
1,2019,7,8,0,29.81
2,2019,7,8,1,28.93
3,2019,7,8,2,28.52
4,2019,7,8,3,28.18
5,2019,7,8,4,27.95
6,2019,7,8,5,28.26
7,2019,7,8,6,29.16
8,2019,7,8,7,33.78
9,2019,7,8,8,50.62
10,2019,7,8,9,54
11,2019,7,8,10,54.13
12,2019,7,8,11,54.11
13,2019,7,8,12,54.7
14,2019,7,8,13,53.37
15,2019,7,8,14,52.54
16,2019,7,8,15,51.1
17,2019,7,8,16,51.73
18,2019,7,8,17,49.22
19,2019,7,8,18,44.75
20,2019,7,8,19,47.06
21,2019,7,8,20,47.02
22,2019,7,8,21,51.66
23,2019,7,8,22,44.76
24,2019,7,8,23,30.75
1,2019,7,9,0,29.72
2,2019,7,9,1,30.55
3,2019,7,9,2,29.51
4,2019,7,9,3,29.17
5,2019,7,9,4,28.98
6,2019,7,9,5,29.23
7,2019,7,9,6,30.07
8,2019,7,9,7,45.66
9,2019,7,9,8,55.22
10,2019,7,9,9,57.54
11,2019,7,9,10,58.64
12,2019,7,9,11,57.78
13,2019,7,9,12,58.27
14,2019,7,9,13,58.09
15,2019,7,9,14,56.19
16,2019,7,9,15,53.86
17,2019,7,9,16,53.72
18,2019,7,9,17,50.88
19,2019,7,9,18,44.77
20,2019,7,9,19,51.83
21,2019,7,9,20,52.9
22,2019,7,9,21,47.66
23,2019,7,9,22,44.79
24,2019,7,9,23,32.95
1,2019,7,10,0,31.47
2,2019,7,10,1,32.88
3,2019,7,10,2,32.06
4,2019,7,10,3,31.44
5,2019,7,10,4,31.15
6,2019,7,10,5,31.12
7,2019,7,10,6,32.31
8,2019,7,10,7,45.77
9,2019,7,10,8,60.36
10,2019,7,10,9,62.94
11,2019,7,10,10,65.66
12,2019,7,10,11,65.66
13,2019,7,10,12,64.06
14,2019,7,10,13,65.66
15,2019,7,10,14,65.65
16,2019,7,10,15,61.22
17,2019,7,10,16,60.4
18,2019,7,10,17,55.13
19,2019,7,10,18,55.16
20,2019,7,10,19,52.78
21,2019,7,10,20,60.4
22,2019,7,10,21,60.77
23,2019,7,10,22,46.35
24,2019,7,10,23,33.45
1,2019,7,11,0,32.89
2,2019,7,11,1,34.4
3,2019,7,11,2,34.21
4,2019,7,11,3,33.99
5,2019,7,11,4,33.77
6,2019,7,11,5,33.54
7,2019,7,11,6,34.15
8,2019,7,11,7,54.31
9,2019,7,11,8,63.03
10,2019,7,11,9,69.84
11,2019,7,11,10,71.15
12,2019,7,11,11,70.32
13,2019,7,11,12,70.3
14,2019,7,11,13,71.11
15,2019,7,11,14,72.08
16,2019,7,11,15,64.79
17,2019,7,11,16,67.56
18,2019,7,11,17,62.1
19,2019,7,11,18,62.01
20,2019,7,11,19,60.11
21,2019,7,11,20,60.54
22,2019,7,11,21,60.54
23,2019,7,11,22,56.09
24,2019,7,11,23,46.31
1,2019,7,12,0,34.53
2,2019,7,12,1,47.43
3,2019,7,12,2,36.68
4,2019,7,12,3,36.19
5,2019,7,12,4,36.01
6,2019,7,12,5,35.54
7,2019,7,12,6,47.42
8,2019,7,12,7,57.36
9,2019,7,12,8,62.53
10,2019,7,12,9,73.77
11,2019,7,12,10,75.58
12,2019,7,12,11,75.58
13,2019,7,12,12,75.65
14,2019,7,12,13,75.65
15,2019,7,12,14,75.54
16,2019,7,12,15,73.77
17,2019,7,12,16,71.47
18,2019,7,12,17,62.3
19,2019,7,12,18,61.87
20,2019,7,12,19,61.62
21,2019,7,12,20,63.24
22,2019,7,12,21,61.18
23,2019,7,12,22,36.7
24,2019,7,12,23,36.26
1,2019,7,13,0,35.64
2,2019,7,13,1,37.65
3,2019,7,13,2,37.15
4,2019,7,13,3,36.48
5,2019,7,13,4,36.12
6,2019,7,13,5,36.13
7,2019,7,13,6,35.36
8,2019,7,13,7,36.07
9,2019,7,13,8,36.58
10,2019,7,13,9,49.23
11,2019,7,13,10,49.29
12,2019,7,13,11,49.26
13,2019,7,13,12,49.23
14,2019,7,13,13,49.24
15,2019,7,13,14,49.25
16,2019,7,13,15,49.24
17,2019,7,13,16,49.24
18,2019,7,13,17,37.9
19,2019,7,13,18,40.06
20,2019,7,13,19,42.87
21,2019,7,13,20,46.07
22,2019,7,13,21,36.92
23,2019,7,13,22,36.82
24,2019,7,13,23,37.28
1,2019,7,14,0,36.95
2,2019,7,14,1,35.85
3,2019,7,14,2,35.04
4,2019,7,14,3,34.05
5,2019,7,14,4,33.77
6,2019,7,14,5,33.21
7,2019,7,14,6,33.2
8,2019,7,14,7,33.87
9,2019,7,14,8,34.76
10,2019,7,14,9,36.33
11,2019,7,14,10,42.08
12,2019,7,14,11,49.11
13,2019,7,14,12,49.14
14,2019,7,14,13,49.12
15,2019,7,14,14,46.63
16,2019,7,14,15,42.08
17,2019,7,14,16,35.27
18,2019,7,14,17,35.31
19,2019,7,14,18,36.58
20,2019,7,14,19,37.84
21,2019,7,14,20,49.11
22,2019,7,14,21,43.29
23,2019,7,14,22,38.45
24,2019,7,14,23,38.61
1,2019,7,15,0,37.42
2,2019,7,15,1,36.97
3,2019,7,15,2,36.58
4,2019,7,15,3,36.45
5,2019,7,15,4,35.16
6,2019,7,15,5,34.93
7,2019,7,15,6,36.84
8,2019,7,15,7,50.85
9,2019,7,15,8,60.73
10,2019,7,15,9,64.23
11,2019,7,15,10,70.07
12,2019,7,15,11,71.15
13,2019,7,15,12,71.11
14,2019,7,15,13,71.42
15,2019,7,15,14,70.05
16,2019,7,15,15,65.62
17,2019,7,15,16,65
18,2019,7,15,17,69.29
19,2019,7,15,18,64.5
20,2019,7,15,19,61.89
21,2019,7,15,20,61.94
22,2019,7,15,21,61.97
23,2019,7,15,22,58.09
24,2019,7,15,23,46.07
1,2019,7,16,0,37.24
2,2019,7,16,1,36.82
3,2019,7,16,2,36.27
4,2019,7,16,3,34.93
5,2019,7,16,4,33.89
6,2019,7,16,5,33.13
7,2019,7,16,6,38.1
8,2019,7,16,7,50.07
9,2019,7,16,8,52.49
10,2019,7,16,9,59.9
11,2019,7,16,10,61.13
12,2019,7,16,11,61.13
13,2019,7,16,12,60.52
14,2019,7,16,13,61.3
15,2019,7,16,14,61.15
16,2019,7,16,15,60.15
17,2019,7,16,16,59.22
18,2019,7,16,17,56.67
19,2019,7,16,18,54.45
20,2019,7,16,19,54.49
21,2019,7,16,20,56.84
22,2019,7,16,21,55.6
23,2019,7,16,22,56.69
24,2019,7,16,23,48.76
1,2019,7,17,0,38.58
2,2019,7,17,1,38.74
3,2019,7,17,2,37.94
4,2019,7,17,3,37.68
5,2019,7,17,4,37.28
6,2019,7,17,5,37.6
7,2019,7,17,6,40.31
8,2019,7,17,7,49.38
9,2019,7,17,8,59.86
10,2019,7,17,9,61.36
11,2019,7,17,10,59.86
12,2019,7,17,11,59.34
13,2019,7,17,12,60.37
14,2019,7,17,13,59.71
15,2019,7,17,14,60.35
16,2019,7,17,15,59.16
17,2019,7,17,16,59.75
18,2019,7,17,17,61.04
19,2019,7,17,18,56.76
20,2019,7,17,19,60.77
21,2019,7,17,20,59.78
22,2019,7,17,21,60.17
23,2019,7,17,22,60.73
24,2019,7,17,23,56.7
1,2019,7,18,0,39.62
2,2019,7,18,1,44.86
3,2019,7,18,2,38.43
4,2019,7,18,3,37.82
5,2019,7,18,4,37.71
6,2019,7,18,5,37.49
7,2019,7,18,6,48.32
8,2019,7,18,7,60.92
9,2019,7,18,8,62.65
10,2019,7,18,9,66.86
11,2019,7,18,10,72.49
12,2019,7,18,11,72.27
13,2019,7,18,12,71.55
14,2019,7,18,13,72.77
15,2019,7,18,14,71.64
16,2019,7,18,15,66.85
17,2019,7,18,16,68.05
18,2019,7,18,17,65.78
19,2019,7,18,18,62.78
20,2019,7,18,19,61.91
21,2019,7,18,20,62.44
22,2019,7,18,21,61.82
23,2019,7,18,22,60.26
24,2019,7,18,23,62.21
1,2019,7,19,0,41.9
2,2019,7,19,1,43.9
3,2019,7,19,2,37.06
4,2019,7,19,3,37
5,2019,7,19,4,36.66
6,2019,7,19,5,36.68
7,2019,7,19,6,45.49
8,2019,7,19,7,53.3
9,2019,7,19,8,61.09
10,2019,7,19,9,68.95
11,2019,7,19,10,68.65
12,2019,7,19,11,70.04
13,2019,7,19,12,67.07
14,2019,7,19,13,68.34
15,2019,7,19,14,70.05
16,2019,7,19,15,67.93
17,2019,7,19,16,68.18
18,2019,7,19,17,61.19
19,2019,7,19,18,62.04
20,2019,7,19,19,63.62
21,2019,7,19,20,62.55
22,2019,7,19,21,60.39
23,2019,7,19,22,59.33
24,2019,7,19,23,45.45
1,2019,7,20,0,38.43
2,2019,7,20,1,39.35
3,2019,7,20,2,38.08
4,2019,7,20,3,36.81
5,2019,7,20,4,35.61
6,2019,7,20,5,34.36
7,2019,7,20,6,34.03
8,2019,7,20,7,35
9,2019,7,20,8,35.9
10,2019,7,20,9,47.17
11,2019,7,20,10,58.69
12,2019,7,20,11,57.09
13,2019,7,20,12,57.1
14,2019,7,20,13,57.06
15,2019,7,20,14,57.06
16,2019,7,20,15,57.02
17,2019,7,20,16,57.05
18,2019,7,20,17,57.04
19,2019,7,20,18,55.67
20,2019,7,20,19,51.46
21,2019,7,20,20,55.09
22,2019,7,20,21,50.57
23,2019,7,20,22,46.14
24,2019,7,20,23,43.03
1,2019,7,21,0,37.29
2,2019,7,21,1,35.35
3,2019,7,21,2,33.47
4,2019,7,21,3,33.03
5,2019,7,21,4,31.27
6,2019,7,21,5,30.99
7,2019,7,21,6,31.55
8,2019,7,21,7,33.35
9,2019,7,21,8,35.13
10,2019,7,21,9,42.02
11,2019,7,21,10,44.87
12,2019,7,21,11,51.57
13,2019,7,21,12,51.57
14,2019,7,21,13,51.56
15,2019,7,21,14,51.56
16,2019,7,21,15,46.22
17,2019,7,21,16,44.83
18,2019,7,21,17,44.99
19,2019,7,21,18,44.9
20,2019,7,21,19,44.82
21,2019,7,21,20,46.78
22,2019,7,21,21,44.87
23,2019,7,21,22,44.48
24,2019,7,21,23,40.88
1,2019,7,22,0,38.21
2,2019,7,22,1,37.47
3,2019,7,22,2,35.11
4,2019,7,22,3,34.23
5,2019,7,22,4,34.22
6,2019,7,22,5,34.16
7,2019,7,22,6,36.18
8,2019,7,22,7,55.68
9,2019,7,22,8,59.62
10,2019,7,22,9,67.29
11,2019,7,22,10,67.28
12,2019,7,22,11,67.21
13,2019,7,22,12,67.34
14,2019,7,22,13,68.43
15,2019,7,22,14,67.2
16,2019,7,22,15,66.36
17,2019,7,22,16,61.09
18,2019,7,22,17,61.08
19,2019,7,22,18,61.8
20,2019,7,22,19,58.59
21,2019,7,22,20,56.18
22,2019,7,22,21,55.62
23,2019,7,22,22,54.95
24,2019,7,22,23,53.69
1,2019,7,23,0,41.19
2,2019,7,23,1,42.57
3,2019,7,23,2,37.58
4,2019,7,23,3,36.98
5,2019,7,23,4,36.52
6,2019,7,23,5,36.32
7,2019,7,23,6,40.79
8,2019,7,23,7,60.8
9,2019,7,23,8,72.47
10,2019,7,23,9,75.23
11,2019,7,23,10,76.57
12,2019,7,23,11,75.5
13,2019,7,23,12,75.3
14,2019,7,23,13,75.31
15,2019,7,23,14,75.31
16,2019,7,23,15,72.47
17,2019,7,23,16,68.24
18,2019,7,23,17,62.38
19,2019,7,23,18,62.37
20,2019,7,23,19,59.69
21,2019,7,23,20,62.98
22,2019,7,23,21,61.89
23,2019,7,23,22,59.42
24,2019,7,23,23,54.53
1,2019,7,24,0,44.41
2,2019,7,24,1,52.2
3,2019,7,24,2,43.75
4,2019,7,24,3,38.48
5,2019,7,24,4,38.14
6,2019,7,24,5,37.94
7,2019,7,24,6,43.58
8,2019,7,24,7,61.92
9,2019,7,24,8,71.91
10,2019,7,24,9,76.49
11,2019,7,24,10,78.11
12,2019,7,24,11,77.31
13,2019,7,24,12,77.31
14,2019,7,24,13,78.8
15,2019,7,24,14,78.09
16,2019,7,24,15,76.45
17,2019,7,24,16,81.01
18,2019,7,24,17,72.24
19,2019,7,24,18,68.22
20,2019,7,24,19,66.57
21,2019,7,24,20,72.28
22,2019,7,24,21,66.52
23,2019,7,24,22,57.93
24,2019,7,24,23,56.42
1,2019,7,25,0,48.6
2,2019,7,25,1,51.44
3,2019,7,25,2,41.04
4,2019,7,25,3,39.58
5,2019,7,25,4,38.8
6,2019,7,25,5,38.48
7,2019,7,25,6,49.49
8,2019,7,25,7,61.51
9,2019,7,25,8,65.1
10,2019,7,25,9,77.18
11,2019,7,25,10,77.53
12,2019,7,25,11,76.75
13,2019,7,25,12,77.25
14,2019,7,25,13,77.47
15,2019,7,25,14,77.17
16,2019,7,25,15,77.21
17,2019,7,25,16,76.71
18,2019,7,25,17,63.78
19,2019,7,25,18,63.06
20,2019,7,25,19,62.05
21,2019,7,25,20,67.91
22,2019,7,25,21,61.86
23,2019,7,25,22,58.48
24,2019,7,25,23,55.7
1,2019,7,26,0,42.89
2,2019,7,26,1,38.65
3,2019,7,26,2,37.73
4,2019,7,26,3,37.19
5,2019,7,26,4,36.57
6,2019,7,26,5,36.37
7,2019,7,26,6,38.49
8,2019,7,26,7,63.01
9,2019,7,26,8,70.2
10,2019,7,26,9,73.19
11,2019,7,26,10,73.31
12,2019,7,26,11,73.82
13,2019,7,26,12,73.09
14,2019,7,26,13,73.27
15,2019,7,26,14,72.81
16,2019,7,26,15,72.92
17,2019,7,26,16,73.2
18,2019,7,26,17,70.05
19,2019,7,26,18,67.02
20,2019,7,26,19,59.95
21,2019,7,26,20,58.69
22,2019,7,26,21,61.07
23,2019,7,26,22,55.34
24,2019,7,26,23,51.54
1,2019,7,27,0,40.84
2,2019,7,27,1,39.01
3,2019,7,27,2,37.59
4,2019,7,27,3,37.01
5,2019,7,27,4,36.04
6,2019,7,27,5,35.1
7,2019,7,27,6,35.28
8,2019,7,27,7,35.33
9,2019,7,27,8,36.05
10,2019,7,27,9,54.41
11,2019,7,27,10,56.83
12,2019,7,27,11,59.69
13,2019,7,27,12,59.03
14,2019,7,27,13,58.38
15,2019,7,27,14,60.59
16,2019,7,27,15,60.09
17,2019,7,27,16,59.59
18,2019,7,27,17,61.12
19,2019,7,27,18,60.92
20,2019,7,27,19,61.12
21,2019,7,27,20,61.12
22,2019,7,27,21,60.03
23,2019,7,27,22,51.77
24,2019,7,27,23,36.19
1,2019,7,28,0,35.03
2,2019,7,28,1,34.75
3,2019,7,28,2,32.39
4,2019,7,28,3,29.13
5,2019,7,28,4,27.13
6,2019,7,28,5,27.1
7,2019,7,28,6,26.8
8,2019,7,28,7,29.91
9,2019,7,28,8,34.39
10,2019,7,28,9,35.56
11,2019,7,28,10,44.07
12,2019,7,28,11,48.07
13,2019,7,28,12,51.3
14,2019,7,28,13,52.68
15,2019,7,28,14,54.56
16,2019,7,28,15,54.72
17,2019,7,28,16,52.31
18,2019,7,28,17,51.38
19,2019,7,28,18,50.16
20,2019,7,28,19,55.01
21,2019,7,28,20,54.07
22,2019,7,28,21,58.71
23,2019,7,28,22,47.12
24,2019,7,28,23,40.14
1,2019,7,29,0,38.85
2,2019,7,29,1,36.96
3,2019,7,29,2,35.18
4,2019,7,29,3,33.73
5,2019,7,29,4,34.37
6,2019,7,29,5,34.8
7,2019,7,29,6,36.41
8,2019,7,29,7,55.32
9,2019,7,29,8,66.78
10,2019,7,29,9,74.17
11,2019,7,29,10,77.36
12,2019,7,29,11,77.33
13,2019,7,29,12,77.34
14,2019,7,29,13,78.91
15,2019,7,29,14,80.07
16,2019,7,29,15,77.43
17,2019,7,29,16,76.28
18,2019,7,29,17,60
19,2019,7,29,18,56.05
20,2019,7,29,19,60.09
21,2019,7,29,20,60.74
22,2019,7,29,21,56.07
23,2019,7,29,22,51.96
24,2019,7,29,23,43.02
1,2019,7,30,0,39.39
2,2019,7,30,1,38.8
3,2019,7,30,2,38.35
4,2019,7,30,3,38.16
5,2019,7,30,4,38
6,2019,7,30,5,38.16
7,2019,7,30,6,38.59
8,2019,7,30,7,47.33
9,2019,7,30,8,68.22
10,2019,7,30,9,72.07
11,2019,7,30,10,58.61
12,2019,7,30,11,58.66
13,2019,7,30,12,58.64
14,2019,7,30,13,70.05
15,2019,7,30,14,58.65
16,2019,7,30,15,49.95
17,2019,7,30,16,74.05
18,2019,7,30,17,43.09
19,2019,7,30,18,43.02
20,2019,7,30,19,68.95
21,2019,7,30,20,68.94
22,2019,7,30,21,43.01
23,2019,7,30,22,40.58
24,2019,7,30,23,39.96
1,2019,7,31,0,38.66
2,2019,7,31,1,37.98
3,2019,7,31,2,37.54
4,2019,7,31,3,35.98
5,2019,7,31,4,35.78
6,2019,7,31,5,36.19
7,2019,7,31,6,37.8
8,2019,7,31,7,40.12
9,2019,7,31,8,59.64
10,2019,7,31,9,67.06
11,2019,7,31,10,69.68
12,2019,7,31,11,68.96
13,2019,7,31,12,69.86
14,2019,7,31,13,69.99
15,2019,7,31,14,70.61
16,2019,7,31,15,69.8
17,2019,7,31,16,69.92
18,2019,7,31,17,42.89
19,2019,7,31,18,49.02
20,2019,7,31,19,69.49
21,2019,7,31,20,69.45
22,2019,7,31,21,64.13
23,2019,7,31,22,49.92
24,2019,7,31,23,42.84
1,2019,8,1,0,40.45
2,2019,8,1,1,39
3,2019,8,1,2,37.98
4,2019,8,1,3,37.44
5,2019,8,1,4,37.26
6,2019,8,1,5,37.37
7,2019,8,1,6,42.1
8,2019,8,1,7,62.38
9,2019,8,1,8,66.86
10,2019,8,1,9,68.59
11,2019,8,1,10,69.82
12,2019,8,1,11,69.85
13,2019,8,1,12,69.74
14,2019,8,1,13,69.9
15,2019,8,1,14,69.8
16,2019,8,1,15,69.75
17,2019,8,1,16,69.8
18,2019,8,1,17,63.69
19,2019,8,1,18,60.31
20,2019,8,1,19,67.42
21,2019,8,1,20,63.38
22,2019,8,1,21,66.43
23,2019,8,1,22,57.94
24,2019,8,1,23,40.09
1,2019,8,2,0,39.61
2,2019,8,2,1,39.04
3,2019,8,2,2,38.89
4,2019,8,2,3,38.2
5,2019,8,2,4,37.93
6,2019,8,2,5,38.1
7,2019,8,2,6,52.55
8,2019,8,2,7,59.49
9,2019,8,2,8,63.46
10,2019,8,2,9,65.83
11,2019,8,2,10,65.46
12,2019,8,2,11,64.74
13,2019,8,2,12,65.32
14,2019,8,2,13,66.9
15,2019,8,2,14,65.66
16,2019,8,2,15,63.76
17,2019,8,2,16,63.08
18,2019,8,2,17,67.61
19,2019,8,2,18,67.67
20,2019,8,2,19,66.26
21,2019,8,2,20,66.69
22,2019,8,2,21,47.82
23,2019,8,2,22,41.58
24,2019,8,2,23,40.76
1,2019,8,3,0,39.98
2,2019,8,3,1,38.96
3,2019,8,3,2,38.16
4,2019,8,3,3,38.05
5,2019,8,3,4,37.74
6,2019,8,3,5,37.66
7,2019,8,3,6,37.87
8,2019,8,3,7,38.11
9,2019,8,3,8,38.41
10,2019,8,3,9,38.97
11,2019,8,3,10,46.43
12,2019,8,3,11,43.16
13,2019,8,3,12,43.19
14,2019,8,3,13,43.17
15,2019,8,3,14,39.14
16,2019,8,3,15,38.95
17,2019,8,3,16,38.91
18,2019,8,3,17,38.89
19,2019,8,3,18,38.96
20,2019,8,3,19,39.75
21,2019,8,3,20,41.08
22,2019,8,3,21,41.02
23,2019,8,3,22,40.59
24,2019,8,3,23,40.84
1,2019,8,4,0,39.47
2,2019,8,4,1,38.93
3,2019,8,4,2,38.04
4,2019,8,4,3,37.45
5,2019,8,4,4,37.18
6,2019,8,4,5,37.06
7,2019,8,4,6,36.48
8,2019,8,4,7,37.4
9,2019,8,4,8,38.09
10,2019,8,4,9,38.69
11,2019,8,4,10,47.46
12,2019,8,4,11,40.03
13,2019,8,4,12,40.02
14,2019,8,4,13,39.98
15,2019,8,4,14,39.46
16,2019,8,4,15,39.3
17,2019,8,4,16,39.2
18,2019,8,4,17,39.12
19,2019,8,4,18,39.32
20,2019,8,4,19,39.98
21,2019,8,4,20,42
22,2019,8,4,21,42.93
23,2019,8,4,22,43.42
24,2019,8,4,23,41.4
1,2019,8,5,0,40.31
2,2019,8,5,1,39.05
3,2019,8,5,2,36.89
4,2019,8,5,3,36.55
5,2019,8,5,4,36.56
6,2019,8,5,5,36.81
7,2019,8,5,6,39.33
8,2019,8,5,7,63.14
9,2019,8,5,8,64.34
10,2019,8,5,9,68.99
11,2019,8,5,10,70.2
12,2019,8,5,11,69.58
13,2019,8,5,12,66.41
14,2019,8,5,13,68.67
15,2019,8,5,14,70.22
16,2019,8,5,15,69.76
17,2019,8,5,16,67.49
18,2019,8,5,17,68.43
19,2019,8,5,18,68.47
20,2019,8,5,19,68.87
21,2019,8,5,20,69.26
22,2019,8,5,21,56.95
23,2019,8,5,22,48.24
24,2019,8,5,23,43.51
1,2019,8,6,0,39.87
2,2019,8,6,1,38.79
3,2019,8,6,2,37.83
4,2019,8,6,3,36.91
5,2019,8,6,4,36.83
6,2019,8,6,5,36.78
7,2019,8,6,6,38.47
8,2019,8,6,7,58.96
9,2019,8,6,8,64.24
10,2019,8,6,9,67.88
11,2019,8,6,10,67.96
12,2019,8,6,11,66.54
13,2019,8,6,12,66.55
14,2019,8,6,13,68.08
15,2019,8,6,14,68.08
16,2019,8,6,15,67.7
17,2019,8,6,16,67.72
18,2019,8,6,17,66.3
19,2019,8,6,18,66.08
20,2019,8,6,19,66.44
21,2019,8,6,20,67.81
22,2019,8,6,21,49.99
23,2019,8,6,22,42.27
24,2019,8,6,23,40.81
1,2019,8,7,0,39.66
2,2019,8,7,1,38.26
3,2019,8,7,2,36.28
4,2019,8,7,3,35.76
5,2019,8,7,4,35.76
6,2019,8,7,5,35.69
7,2019,8,7,6,39.28
8,2019,8,7,7,62.31
9,2019,8,7,8,66.13
10,2019,8,7,9,69.54
11,2019,8,7,10,72.18
12,2019,8,7,11,73.2
13,2019,8,7,12,73.66
14,2019,8,7,13,72.09
15,2019,8,7,14,68.01
16,2019,8,7,15,63.65
17,2019,8,7,16,68.96
18,2019,8,7,17,66.2
